sku,product_name,brand,pst,gmv,gv,orders,units,instock,atc,platform_gmv_loss,express_gmv_loss,cvr,asp
ZEF507219612EF43A1437Z-1,Packwell Aluminum Foil 30 cm 75 SQF,packwell,aluminium_foil,71.2,30.0,9.0,9.0,100.0,25.0,0.0,0.0,0.3,7.911111111111111
ZEF50ACCC1DE53BA59ECEZ-1,"4 Pack Clear Stackable Storage Bins, 11cm Tall Acrylic Bathroom Makeup Organizer,Plastic Storage Box For Vanity, Undersink, Kitchen Cabinets, Pantry, Home Organization",lennd,cabinet_drawer_organization,231.65,26.0,4.0,4.0,100.0,7.0,0.0,0.0,0.15384615384615385,57.9125
ZEF531448979964571851Z-1,"Expandable And Height Adjustable Metal Microwave Oven Rack, Microwave Stand, Pots Pans Organizer with 6 Hooks, Chopping Board Holder, Knife Holder, Chopstick Holder Adjustable Expandable for Kitchen Storage (White, 2 Tier)",autoysur,racks,0.0,3.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
ZEF539E4E29970B66A7EEZ-1,"Tupperware Durable Plastic Portion and Go Compact Lunch Box with Divider - Purple, 550ml",tupperware,lunch_bag,0.0,5.0,0.0,0.0,56.25,2.0,0.0,0.0,0.0,0.0
ZEF59C4FAB3AE9E78CAE9Z-1,MIZGI 20-Pack White Non-Slip Velvet Hangers with Clip 42.5cm/16.8 Inch- 360 Degree Rotatable Hook - Durable & Slim - Non Slip Hangers for Coat Hangers - Pant Hangers…,mizgi,closet_clothes_hanger,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEF5A1D638FE0E66A0D7CZ-1,"Food Thermos, Insulated Food Container, Vacuum Sealed Stainless Steel Food Container for Hot and Cold Meals Perfect for School, Office, and Travel",excefore,food_containers,0.0,4.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
ZEF5CE81EED9E48016C9CZ-1,"Desk Organizer with 6 Drawers, Clear Plastic Desk Storage Box, Desktop Organization for Office Supplies, Gel Pens, Pencils, Markers, Tape, Erasers, Paperclips, Chargers",hookor,storage_box,0.0,16.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEF5F00F2390CBFB5CFDFZ-1,1-Piece Metal Cloth Rack Clothes And Coat Hanger Rack Garments Rack Elegant Free Standing Cloth Rack Gold/Black 40x25x170 cm,kutis,clothes_rack,0.0,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEF610AA20AA07096FA26Z-1,Pot and Pan Organizer Rack for under Cabinet Adjustable Heavy Duty Metal 4 Tier,gt_wheel,racks,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEF6638D12B0E21826899Z-1,"LocknLock Classic Plus Square  Container 860mlx4 Pink Airtight Food Storage Box, Kitchen Container Set of 4",locknlock,food_containers,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEF6655B3F8909CC14589Z-1,"2 Pieces Adhesive Floating Shelves, Bathroom Wall Organizer, Storage Rack for Bathroom, Kitchen, Bedroom, Black",homestar,countertop_wall_organization,0.0,19.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0
ZEF6AC86D5C42B0BCC40FZ-1,Resealable Food Storage Bags 60 Pack Double Seal White Black Print 0.3 L and 0.8 L,baitique,bag,0.0,1.0,0.0,0.0,81.25,0.0,0.0,0.0,0.0,0.0
ZEF7549EE171E2EB4A5F8Z-1,"Shelf, brown/stained ash40x37x40 cm",generic,racks,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEF756A4C5551762FF345Z-1,STOR MULTI COMPARTMENT SANDWICH BOX SUPERMAN SYMBOL,stor,lunch_box,0.0,1.0,0.0,0.0,100.0,0.2,0.0,0.0,0.0,0.0
ZEF75D772D4CC3331ACB6Z-1,"Coffee Maker Stand, Portable & Foldable Espresso Machine Stand, Foldable Aluminum Coffee Dripper Station Rack for Office Home and Camping (Silvery)",generic,pods,68.0,0.0,1.0,1.0,6.25,0.0,0.0,0.0,0.0,68.0
ZEF7E606CA1AE29DC830DZ-1,"Glass Jars Set 8cm*10cm (8 Packs), Food Storage Containers for Kitchen, Spice jars With Labels, Marker and spoons, Wood Lid Round 8p.",tycom,spice_jars,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEF810DACBBC658746DDBZ-1,"720 ml Honey Bottles, (Pack of 2) Plastic Squeeze Bottle with Flip-Top Cap, Reusable Honey & Syrup Dispenser Jar – BPA-Free, Refillable Condiment Container for Oils, Ketchup, Dressings",luxoraq,storage_bottles,34.98,1.0,1.0,1.0,6.25,1.0,0.0,0.0,1.0,34.98
ZEF83E07495B5BC228F74Z-1,"Rectangular Thermal Lunch Box, Stainless Steel Lunch Container",barakah,lunch_box,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEF8D981A14651B2F5C29Z-1,Acrylic Kitchen Sink Drain Rack Expandable and Adjustable  Storage Organizer for Fruits Vegetables Tray Drain Basket,perfii,racks,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEF8F932866B9E88880ECZ-1,"3 Pack 18L Foldable Closet Storage Boxes with Lid and Handle, Stackable Wardrobe Clothes Organizer Bins, Fabric Cube Storage Baskets for Clothing, Sweaters, Jeans, Toys, Books & Bedroom Organization",joudiya,foldable_wardrobe,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEF9584B447E0CF41B72BZ-1,"3-Layer Kitchen Dish Rack Cabinet with Transparent Cover, Drawer & Drain Tray – (72.5 × 40.5 × 30.5 cm)",generic,racks,0.0,4.0,0.0,0.0,87.5,3.0,0.0,0.0,0.0,0.0
ZEF9ACDAA3FD1F79F6E4CZ-1,"3 Pcs Glass Storage Jars with Cork Ball Lids, Airtight Clear Food Canisters for Kitchen, Coffee, Spice, Candy, Rice",generic,spice_jars,0.0,1.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0
ZEF9F6B315D2F7C995C05Z-1,"LeoStar Space-Saving Washing Machine Rack | Adjustable Laundry Organizer with Multiple Shelves | Strong Metal Structure | Ideal for Laundry Essentials, Towels & Bathroom Accessories | Easy Installation",leostar,clothes_rack,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
ZEF9FC7811733F9C0B3D7Z-1,Alora Juco Foldover Storage Basket 20x20x22cm - Natural - 262PSF9900102,pan_home,storage_basket,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEF9FFD0B692B132E542DZ-1,Cambro Fresh Pro 2Qt. Clear Square Polycarbonate Food Storage Container With Lid,cambro,food_containers,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEF9FFD0B692B132E542DZ-2,Cambro Fresh Pro 2Qt. Clear Square Polycarbonate Food Storage Container With Lid,cambro,food_containers,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEF9FFD0B692B132E542DZ-6,Cambro Fresh Pro 2Qt. Clear Square Polycarbonate Food Storage Container With Lid,cambro,food_containers,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFA3921440B44541BA88Z-1,"2 Pack Leakproof Small Glass Oil and Vinegar Dispenser Bottles, Oil and Vinegar Dispenser Bottle Set, No Drip BPA Free Cooking Oil Container, Tight Seal, for Kitchen And BBQ Use, 3.4oz",generic,storage_bottles,35.99,2.0,1.0,1.0,100.0,1.0,0.0,0.0,0.5,35.99
ZEFA6D50465419D695465Z-1,"FALAHOM 720ML Stainless Steel Lunch Box, Insulated Bento Lunch Box for Kid School, 3 Compartment Divided Lunch Containers with Lids,Leakproof | BFA Free | Dishwasher Safe",falahom,lunch_box,0.0,11.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
ZEFAAFDF513400AFD2FBAZ-1,"Pegboard Wall Organizer, 4PCS White Boards with Hooks and Shelves, Duty Peg Board for Walls Home, Garage Tool Storage, Office Organization, Craft Room, Kitchen, Pegboard Combination Kit",groic,storage_set,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFAD8017DF51AB998B6DZ-1,"8 Pcs Clear Glass Bottle with Cap, 60ml Boston Round Sample Bottles, with 3 Stainless Steel Funnels No Leakage for Juice Oil Liquid",clenea,storage_bottles,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFAFE9FFC17FF9090EEDZ-1,"LocknLock Square Food Storage Container 420ml Airtight Leakproof Lid, BPA-Free, Microwave, Freezer & Dishwasher Safe, Mini Food Storage for Snacks, Leftovers & Meal Prep",locknlock,food_containers,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFB0812A28CDBC964F1DZ-1,"Large Capacity Heavy Duty Packing Bags，Multipurpose Moving Bags Storage Bag with Zippers Handles,Water-resistant Shopping Storage Carry Bags, Travel Duffel Bag, Festival Ornament Storage Organizer Bins(400L)",jcb_chic,space_saver_bag,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFB0D4C0193346E6D219Z-1,"Foldable Storage Box with Lid – Small Brown Fabric Storage Bin | Collapsible Storage Organizer with Handles for Clothes, Toys, Books, Towels & Household Items",silkja,storage_box,0.0,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFB1C5A48400463DE1BDZ-1,"Countertop Coffee Station Organizer, Counter Shelf for Kitchen Countertops, Bathroom Countertops, Bars, for Placing Mugs, Beans, Syrup, Cups, Stirrers three-tier",arabest,countertop_wall_organization,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFB1C77CC54543047C81Z-1,Knee Ice pack Reusable Gel Ice Pack for Knee Pain Relief Arthritis Tendinitis Anterior Cruciate Ligament Swelling Bruises,dmg_tech,cooler,830.02,46.0,10.0,10.0,100.0,11.0,0.0,0.0,0.21739130434782608,83.002
ZEFB2DB7913BA84120BFAZ-1,Portable Closet Wardrobe Closet for Hanging Clothes with 2 Hanging Rods Clothes Storage Organizer for Extra Sturdy Quick and Easy to Assembly Dust-proof Simple Wardrobe Width 123CM,vaodo,foldable_wardrobe,0.0,32.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0
ZEFB56DC1CE20E0098CC0Z-1,Plastic Cleaning Caddy Tray | Multi-Compartment Cleaning Supplies Organizer | Portable Utility Carry Tray with Center Handle | Durable Plastic Storage Caddy | Grey,gator,storage_box,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFC0F71A3D1CBCDFC83CZ-1,"Portable Emergency First Aid Kit (52 Pieces) – Compact Medical Box for Home, Car, Travel, and Outdoor Safety",lp,storage_box,62.5,28.0,3.0,3.0,100.0,14.0,0.0,0.0,0.10714285714285714,20.833333333333332
ZEFC22D2A0E4CD7649FB0Z-1,Giorgia 30-piece Velvet Suit Hanger with Notches 45x22.5x0.5cm Black - 262JHC9900030,pan_home,closet_clothes_hanger,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFC2AD3032734F56F8FCZ-1,"3pcs Waterproof Storage Bags Over Sized Large and Medium Thick Heavy Duty Moving Bags Storing Totes Strong Handles and Zip for Cloths Blankets Bedding Pillows Travel 3 Sizes 200L,150L,100L",mamatoons,bag,381.91,82.0,10.0,10.0,100.0,23.0,0.0,0.0,0.12195121951219512,38.191
ZEFC88E0DAE8E9EF39D68Z-1,"Dry Food Jar with Lid, Transparent/White, 2.3 L",baitique,storage_bottles,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFCCBE02B3F657C3627CZ-1,"Sourdough Starter Jar with Date Marked Feeding Band, Thermometer, Sourdough Fermentation Jar Scraper, Sewn Cloth Cover,  Aluminum Lid,  Reusable Sourdough Starter Kit",homestar,food_containers,0.0,8.0,0.0,0.0,100.0,4.0,0.0,0.0,0.0,0.0
ZEFCE5B11BA308CD72000Z-1,6Pcs Airtight Food Storage Containers Kitchen Canisters for Kitchen Counter Pantry Organizers and Storage Kitchen Organizers and Storage (1800ml),tapit,biscuit_cookie_jar,0.0,20.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
ZEFCF01542CE1ABD09BE6Z-1,Falcon Freezer Zipper Bag 30X27Cm,falconpack,bag,95.7,12.0,3.0,6.0,100.0,11.0,0.0,0.0,0.25,15.950000000000001
ZEFCFF1DF66973356F83CZ-1,"4 Tier Rolling Shelves Cart with Wheels,Multipurpose Trolley Organizer,Utility Storage Cart,Sturdy and Durable,Anti-Corrosion and Anti-Rust,for Kitchen, Bathroom, Bedroom, Office,95 * 27 * 39cm",duniso,racks,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFD5951F718F35EB1482Z-1,Stainless Steel Three Layers Lunch Box Green/Blue/Pink 2.1Liters,generic,food_containers,0.0,5.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFD5993FB7CDCF2229C4Z-1,"Rattleware Cup and Lid Organizer for Home, Office, and Commercial Use - 4″ x 4″ x 7.5″, Durable Stainless Steel, Plastic Cup Holder, Disposable Coffee Cup Holder, Office Coffee Cup Holder",rattleware,flatware_utensil_storage,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFD62D81AAD724ECD736Z-1,"Tea Bag Organizer, 3 Tier Tea Storage Container Box, Wood Tea Station Caddy, Teabag Holder Stand with Drawer Basket, Large Tea Chest Display Rack for Countertop Cabinet Office, Rustic Brown",uptyia,storage_set,0.0,17.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
ZEFD641542D44B16C064EZ-1,"30-Piece Blue Anti-Slip No-Mark Clothes Hanger Set, Metal Wire with Plastic Coating, Space-Saving",generic,closet_clothes_hanger,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFD78A192EDA8647DD92Z-1,Multifunctional Kitchen Condiment & Utensil Organizer – Spice Rack Storage Box with 6 Pull-Out Drawers,generic,racks,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFD7B3AFD22DCFAA4C49Z-1,"60 Pieces-Baby Clothes Hangers Nonslip Children Coat Hangers Plastic Nursery Hangers With Notched Shoulder For Babies Toddlers Kids Clothes Hanger,suit hanger",scrolls,closet_clothes_hanger,90.0,18.0,2.0,2.0,100.0,6.0,0.0,0.0,0.1111111111111111,45.0
ZEFDC62AC2703999ADA43Z-1,"Food storage basket with lid, square metal/light grey-brown bamboo",generic,food_containers,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFDDF70A3687405AA63BZ-1,"RollOut Fridge Caddy Maximize Your Fridge Space 4"" Wide Multipurpose Organizer Boxes for Kitchen Fridge Cupboard Pantry Under Sink BPA Free",syosi,cabinet_drawer_organization,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFDF431FDB513B76D4EEZ-1,"Zojirushi S/S Vacuum FoodJar,0.75L,Vintage Rose (Pm)",zojirushi,lunch_box,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFE56A0AB1CF15FBC0E7Z-1,"Hanging Pot Rack Hanger,23.7 Inch Pot And Pan Hanger Pot Rack With 10 Hooks,Wall Mounted Hanging Pots And Pans Rack Pot Hangers For Kitchen Wall Kitchen Rail",ununs,racks,0.0,12.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
ZEFE59B37AE4E56843554Z-1,Bamboo Kitchen Tool 4-Piece Set with Holder 7.3x16.5x7.3 cm,home_box,flatware_utensil_storage,20.0,9.0,2.0,2.0,100.0,3.0,0.0,0.0,0.2222222222222222,10.0
ZEFE8B3DFD2350D503D9BZ-1,"Large Capacity Moving Bags,1Pc 250L Waterproof Storage Bins With Drawstring And Visual label for Bedding,Clothes,and More,Ideal for Home Organization and Relocation,50x50x100cm,Black Yellow",eetu,space_saver_bag,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFE90DCCD48950DE320DZ-1,Double-Layer Sponge Holder Installed at Faucet for Kitchen Sink Soap Sponge Holder with Towel Rack for Kitchen Bathroom,luckam,racks,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFE9D81D19BC37553B29Z-1,"BrainGiggles Bento Lunch Box -Leakproof, BPA-Free, Airtight Tiffin with Spoon & Fork- 3 Compartments+ Separate Cutlery Compartment BentoBox For Kids & Adults -Perfect for Office & School (Blue)",braingiggles,lunch_box,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFEA4184F6AE7B0D4C9EZ-1,Wall Mounted Clothes Rack Space-Saving Hanging Clothes Rack（BLACK）,generic,closet_clothes_hanger,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFF16A6A2BB3E57C939EZ-1,2-Piece Tie Hanger Tie Rack,generic,closet_clothes_hanger,31.02,8.0,1.0,1.0,100.0,1.0,0.0,0.0,0.125,31.02
ZEFF94D1AEF560C5B10E4Z-1,"Houzi 2 Pcs Container Set with Locking Lids, Food Storage Containers, Stackable Kitchen Organizer Boxes, BPA Free & Microwave Freezer Dishwasher Safe Airtight Meal Prep",houzi,food_containers,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZEFFB43C1D631A0857050Z-1,"5 Pieces (1 Large, 2 Medium, 2 Small) Vacuum Storage Bags for Bedding, Pillows, Towel, Clothes Space Saver Travel Storage Bag With Hand-Pump",homestar,space_saver_bag,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF0025E46D0F5CAC03A46Z-1,"Stainless Steel Lunch Box for Kids Adults,Insulated Bento Lunch Box with Tableware and Bag 1260ml",ggerou,lunch_box,134.03,49.0,2.0,2.0,100.0,8.0,0.0,0.0,0.04081632653061224,67.015
ZF0026B0FB29194AE706FZ-1,1400 ML Diamond Jar With Pet Cap- DC2754,delcasa,biscuit_cookie_jar,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF0100669B59812739687Z-1,"30cm 5 Compartment Clear 360° Rotating Lazy Susan Organizer, BPA Free Acrylic Turntable Storage Tray for Drink Packets Tea Sachets Skincare Cosmetics Kitchen Counter Pantry Bathroom Vanity Eid Housewarming Gift",loopitys,racks,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF012001BD0D74D08F98AZ-1,"Cute Bear Insulated Lunch Bag – Compact, Reusable Thermal Tote with Adorable Animal Print, Leakproof Lining, and Sturdy Handles for Kids, School, Office & Picnics",halamodo,lunch_bag,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF012037E40E08EDA0B35Z-1,"Premify 55L Plastic Storage Box With Dual Lid & Wheels | Slim Under Bed Plastic Organizer – Stackable Transparent Box Storing Clothes, Toys, Shoes, Tools, Medicine, Office Supplies, Crafts, Kitchen",premify,storage_box,0.0,6.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
ZF0124A984936554DB45FZ-1,"Bread Box and Canister Set of 4 – Airtight Metal Bread Bin with Coffee, Tea & Sugar Storage Containers – Modern Black Kitchen Countertop Decor & Food Storage Set",arabiqo,bread_box,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF0137BBDF538CE201A42Z-1,"400L Heavy Duty Extra Large Moving Bags with Strong Handles & Drawstring Closure, Sturdy Durable Clothes Storage Bags, Moving Packing Bag for Clothes, Quilts & Household Organization",generic,space_saver_bag,63.48,3.0,1.0,1.0,100.0,0.0,0.0,0.0,0.3333333333333333,63.48
ZF01397529E71DCDCDDA6Z-1,"Extra Large Moving Bags with Strong Zippers & Carrying Handles,Oversized Oxford Storage Bag Organizer,Tote Bags for for Moving, Traveling, 60*29*43cm",duniso,space_saver_bag,75.0,3.0,1.0,1.0,100.0,1.0,0.0,0.0,0.3333333333333333,75.0
ZF013E335BAB3BBE7A8BFZ-1,"Storage Trolley, 4-Tier Rolling Utility Cart,Storage Organizer, Multifunction Storage Trolley Service Cart With Mesh Basket Handle And Lockable Caster Wheels, Mobile Shelves For Bathroom, Kitchen",dubaigallery,racks,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF017D42665CB0CAF3E5AZ-1,Kitchen Organizer Storage Wall Mount Spice Racks Aluminum Racks Utensils Spoon Hanger Hook Kitchen Accessories Supplies,dubaigallery,racks,0.0,12.0,0.0,0.0,100.0,1.3,0.0,0.0,0.0,0.0
ZF021717DAA7AB657E9C9Z-1,"Silverware Drawer Organizer,Expandable Utensil Organizer,Adjustable Kitchen Flatware Organizer Large Capacity Utensil Organizer and Storage Cutlery Tray for Spoons Forks Knives(Black)",generic,cabinet_drawer_organization,0.0,4.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0
ZF022BB57BDF2EC74A46FZ-1,Small Wicker Baskets with Lids Liner Set of 3 Paper Rope Woven Decorative Nesting Storage Baskets for Shelves,lingwei,storage_basket,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF02382963565EEBEF1BEZ-1,"Freestanding Coat Rack, Wooden Hall Tree Coat Stand with 9 hooks & 3 Shelves for Hanging Clothes, Hat, Scarf & Bag, Space Saving Coat Hanger Stand with Rotating Base for Entryway, Hallway, Bedroom, White",generic,clothes_rack,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF025F8A92C8EA3F055F6Z-1,"Underwear Storage Box,17 Cells And 13 Cells Fabric Divider Drawer Organizer With Cover,2-Piece Foldable Closet Storage Boxes For Socks, Bras,Ties,Towels,Scarves,Green",ununs,storage_box,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF02772262ECB59620754Z-1,"Spice Drawer Organizer, 4 pcs- 2 Tier Clear Acrylic Drawer Seasoning Organizer, Expandable From 11""to 22"" Kitchen Spice Rack Organizers and Storage for Drawer (Jars not included)",bukela,cabinet_drawer_organization,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF027EB51003351401F92Z-1,"Rectangular Thermal Lunch Box, Stainless Steel Lunch Container",kastwave,lunch_box,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF028F5DFD53481BB1135Z-1,Yellow Color Plastic Wardrobe Storage Cabinet,generic,foldable_wardrobe,0.0,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF02B8397D81AE8781E49Z-1,"2 Pack Closet Storage Box with Zipper Lid,Foldable Closet Organizers Storage Containers,Wardrobe Clothes Organizer with Handles,Moisture-Proof and Stain-Resistant,Suitable for Storing Blankets, Clothes, Toys, Books,45*30*30cm",duniso,foldable_wardrobe,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF02BA6F8DC11E95DFADCZ-1,6 Pcs 600ml Stainless Steel Refrigerator Food Storage Box with Plastic Lid Prepare Food Freshness Preservation Box Picnic Box,altheqa,food_containers,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
ZF03EA263DB7959931D88Z-1,"Cute Toaster Bread Lunch Box, 2PCS Cartoon Insulated Food Container for Kids, Microwave Safe Bento Box for School Meal Snacks",generic,lunch_box,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF03FD7D8BC67966DCEE8Z-1,Daiso Large Kraft Paper Bag with Twisted Handles,daiso,bag,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF042436CF10B52E5B289Z-1,"50 Gallon 20 Garbage Bags, Size 75x103 cm",khaleej_pack,bag,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF047A319A0C1EE8D53D1Z-1,"Zojirushi Stainless Steel Vacuum Insulated Food Jar, 0.40L, Matte Green",zojirushi,lunch_box,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF04992BC47D5ACFBD548Z-1,2 Tier Kitchen Shelf,blooming_time,racks,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF04A77D0B3D18CBD17BFZ-1,"Socks Underwear Drawer Organzier Dividers, 16 Cell Stackable Closet Organzier, Drawer Organzier for Clothing, Plastic Underwear Organziers and Storage for Baby Clothes, Bra, Ties, Belts",trassle,storage_box,55.45,16.0,1.0,1.0,100.0,2.0,0.0,0.0,0.0625,55.45
ZF0564C43223DC9AD2CFBZ-1,2 Tier Under Cabinet Sliding Basket Organizer - Black Multi-Purpose Storage Shelf for Kitchen Bathroom Under Sink Office,generic,cabinet_drawer_organization,126.6,26.0,3.0,3.0,56.25,12.0,0.0,0.0,0.11538461538461539,42.199999999999996
ZF05AB29EAC625180AE39Z-1,"HOUSE DAY Pack of 50 Non-Slip Plastic Hangers, Space-Saving Heavy Duty Clothes Hangers for Wardrobe Closet Organizer - Grey/White.",house_day,closet_clothes_hanger,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF05B00349EC6C0E2DBB8Z-1,4 Tier Folding Storage Shelving Unit Metal Storage Rack with Wheels Metal Garage Storage Display Rack Kitchen Laundry Cabinet Black 4 Tier Rack,dubaigallery,racks,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF06633E341B5CFE6B4EDZ-1,Superior Leakproof Glass Square Food Container 800ml -Clear & Grey - 203TCI9900029,pan_home,food_containers,0.0,12.0,0.0,0.0,100.0,0.9,0.0,0.0,0.0,0.0
ZF068895CB0C9A2D3D4AAZ-1,"93L Extra Large Moving Boxes, Heavy Duty Moving Bags with Zipper, Carrying Handles and Tag Pocket, Collapsible Totes Storage for moving, Storage, Camping and Travel",falahom,space_saver_bag,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF06FF80A5271A8F26710Z-1,"6 Pack Fabric Storage Cubes,Heavy Duty Grey Storage Bins,11Inch Cube Storage Bin For Cube Organizer,Use As A Clothes Storage Box In Closet,Baskets For Shelves Or Cubbies Storage Bins,27*27*28CM,White",ununs,storage_box,136.0,16.0,1.0,2.0,56.25,3.0,81.05,0.0,0.0625,68.0
ZF0705C20CC71EAB19E6EZ-1,HydroBrew Steel Core Bento Lunch Box 3 Compartment 750ml – Teal Spark,hydrobrew,lunch_box,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF07315531ED476E8F390Z-1,"b.box Mini Lunchbox | Bento Box with 3 Compartments (2 Leakproof) | Ideal for Toddlers, Kids Lunch & Snacks | Fits Whole Piece of Fruit | BPA Free",b_box,lunch_box,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0
ZF075697107423597EE98Z-1,Colorful Aluminum Foil Heat Preservation Lunch Bag Water and Oil Proof Food Insulation Bag with Handle Strap for School Office Work Travel Outdoor,joychic,lunch_bag,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ZF076688B4C987BC51713Z-1,"Electric Lunch Box 2 in 1, Portable Food Warmer Heating,Food-Grade Container, 12V 110V 40W Adapter, Car Truck Home Work Use, Spoon and 2 Compartments Included (orange)",gulf_trend,lunch_box,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
